"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","18","371641","0.0-18.0","fk2t3gp8jq","19","textures_list2","16946","","{""Q0"":""3""}","D101"
"","","","","","survey-text","19","389749","0.0-19.0","fk2t3gp8jq","19","textures_list2","18106","","{""Q0"":""2""}","D28"
"","","","","","survey-text","20","404739","0.0-20.0","fk2t3gp8jq","19","textures_list2","14988","","{""Q0"":""1""}","D57"
"","","","","","survey-text","21","419978","0.0-21.0","fk2t3gp8jq","19","textures_list2","15237","","{""Q0"":""1""}","D45"
"","","","","","survey-text","22","436691","0.0-22.0","fk2t3gp8jq","19","textures_list2","16709","","{""Q0"":""1""}","D31*"
"","","","","","survey-text","23","451004","0.0-23.0","fk2t3gp8jq","19","textures_list2","14312","","{""Q0"":""3""}","D5"
"","","","","","survey-text","24","470912","0.0-24.0","fk2t3gp8jq","19","textures_list2","19907","","{""Q0"":""4""}","D97"
"","","","","","survey-text","25","483634","0.0-25.0","fk2t3gp8jq","19","textures_list2","12720","","{""Q0"":""4""}","D112"
"","","","","","survey-text","26","495403","0.0-26.0","fk2t3gp8jq","19","textures_list2","11767","","{""Q0"":""6""}","D93"
"","","","","","survey-text","27","514480","0.0-27.0","fk2t3gp8jq","19","textures_list2","19076","","{""Q0"":""5""}","D75"
"","","","","","survey-text","28","527671","0.0-28.0","fk2t3gp8jq","19","textures_list2","13190","","{""Q0"":""1""}","D71"
"","","","","","survey-text","29","541333","0.0-29.0","fk2t3gp8jq","19","textures_list2","13661","","{""Q0"":""7""}","D4"
"","","","","","survey-text","30","557851","0.0-30.0","fk2t3gp8jq","19","textures_list2","16517","","{""Q0"":""6""}","D102*"
"","","","","","survey-text","31","574726","0.0-31.0","fk2t3gp8jq","19","textures_list2","16873","","{""Q0"":""3""}","D63"
"","","","","","survey-text","32","587692","0.0-32.0","fk2t3gp8jq","19","textures_list2","12964","","{""Q0"":""5""}","D24"
"","","","","","survey-text","33","604134","0.0-33.0","fk2t3gp8jq","19","textures_list2","16441","","{""Q0"":""3""}","D7"
"","","","","","survey-text","34","619802","0.0-34.0","fk2t3gp8jq","19","textures_list2","15667","","{""Q0"":""4""}","D59"
"","","","","","survey-text","35","636544","0.0-35.0","fk2t3gp8jq","19","textures_list2","16740","","{""Q0"":""7""}","D9"
"","","","","","survey-text","36","659137","0.0-36.0","fk2t3gp8jq","19","textures_list2","22592","","{""Q0"":""5""}","D65"
"","","","","","survey-text","37","675022","0.0-37.0","fk2t3gp8jq","19","textures_list2","15883","","{""Q0"":""7""}","D17"
"","","","","","survey-text","38","692115","0.0-38.0","fk2t3gp8jq","19","textures_list2","17092","","{""Q0"":""1""}","D99*"
"","","","","","survey-text","39","705316","0.0-39.0","fk2t3gp8jq","19","textures_list2","13199","","{""Q0"":""6""}","D44"
"","","","","","survey-text","40","720862","0.0-40.0","fk2t3gp8jq","19","textures_list2","15545","","{""Q0"":""4""}","D91*"
"","","","","","survey-text","41","736635","0.0-41.0","fk2t3gp8jq","19","textures_list2","15771","","{""Q0"":""5""}","D105"
