"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","20","121131","0.0-20.0","19d5obo38r","101","textures_list3","1959","","{""Q0"":""""}","D95"
"","","","","","survey-text","21","121291","0.0-21.0","19d5obo38r","101","textures_list3","159","","{""Q0"":""""}","D60"
"","","","","","survey-text","22","121443","0.0-22.0","19d5obo38r","101","textures_list3","150","","{""Q0"":""""}","D50"
"","","","","","survey-text","23","121595","0.0-23.0","19d5obo38r","101","textures_list3","151","","{""Q0"":""""}","D82"
"","","","","","survey-text","24","121755","0.0-24.0","19d5obo38r","101","textures_list3","158","","{""Q0"":""""}","D52"
"","","","","","survey-text","25","121907","0.0-25.0","19d5obo38r","101","textures_list3","151","","{""Q0"":""""}","D67"
"","","","","","survey-text","26","122075","0.0-26.0","19d5obo38r","101","textures_list3","166","","{""Q0"":""""}","D27"
"","","","","","survey-text","27","122220","0.0-27.0","19d5obo38r","101","textures_list3","143","","{""Q0"":""""}","D90"
"","","","","","survey-text","28","122371","0.0-28.0","19d5obo38r","101","textures_list3","151","","{""Q0"":""""}","D85"
"","","","","","survey-text","29","122539","0.0-29.0","19d5obo38r","101","textures_list3","167","","{""Q0"":""""}","D108"
"","","","","","survey-text","30","122716","0.0-30.0","19d5obo38r","101","textures_list3","175","","{""Q0"":""""}","D23"
"","","","","","survey-text","31","122867","0.0-31.0","19d5obo38r","101","textures_list3","150","","{""Q0"":""""}","D13"
"","","","","","survey-text","32","123036","0.0-32.0","19d5obo38r","101","textures_list3","167","","{""Q0"":""""}","D19"
"","","","","","survey-text","33","123195","0.0-33.0","19d5obo38r","101","textures_list3","158","","{""Q0"":""""}","D55"
"","","","","","survey-text","34","123364","0.0-34.0","19d5obo38r","101","textures_list3","167","","{""Q0"":""""}","D100"
"","","","","","survey-text","35","123531","0.0-35.0","19d5obo38r","101","textures_list3","166","","{""Q0"":""""}","D98"
"","","","","","survey-text","36","123700","0.0-36.0","19d5obo38r","101","textures_list3","167","","{""Q0"":""""}","D14"
"","","","","","survey-text","37","123875","0.0-37.0","19d5obo38r","101","textures_list3","174","","{""Q0"":""""}","D37"
"","","","","","survey-text","38","124036","0.0-38.0","19d5obo38r","101","textures_list3","159","","{""Q0"":""""}","D41"
"","","","","","survey-text","39","124195","0.0-39.0","19d5obo38r","101","textures_list3","158","","{""Q0"":""""}","D15"
"","","","","","survey-text","40","124363","0.0-40.0","19d5obo38r","101","textures_list3","167","","{""Q0"":""""}","D39"
"","","","","","survey-text","41","124539","0.0-41.0","19d5obo38r","101","textures_list3","174","","{""Q0"":""""}","D48"
