"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","14","484731","0.0-14.0","b8qb4mq47v","5","textures_list3","25273","","{""Q0"":""6""}","D98"
"","","","","","survey-text","15","507379","0.0-15.0","b8qb4mq47v","5","textures_list3","22644","","{""Q0"":""7""}","D50"
"","","","","","survey-text","16","524832","0.0-16.0","b8qb4mq47v","5","textures_list3","17452","","{""Q0"":""3""}","D40"
"","","","","","survey-text","17","549871","0.0-17.0","b8qb4mq47v","5","textures_list3","25036","","{""Q0"":""6""}","D38"
"","","","","","survey-text","18","571428","0.0-18.0","b8qb4mq47v","5","textures_list3","21553","","{""Q0"":""5""}","D10"
"","","","","","survey-text","19","592571","0.0-19.0","b8qb4mq47v","5","textures_list3","21141","","{""Q0"":""7""}","D14"
"","","","","","survey-text","20","612278","0.0-20.0","b8qb4mq47v","5","textures_list3","19705","","{""Q0"":""2""}","D67"
"","","","","","survey-text","21","633809","0.0-21.0","b8qb4mq47v","5","textures_list3","21528","","{""Q0"":""3""}","D90"
"","","","","","survey-text","22","657635","0.0-22.0","b8qb4mq47v","5","textures_list3","23822","","{""Q0"":""2""}","D23"
"","","","","","survey-text","23","678552","0.0-23.0","b8qb4mq47v","5","textures_list3","20913","","{""Q0"":""2""}","D39"
"","","","","","survey-text","24","696650","0.0-24.0","b8qb4mq47v","5","textures_list3","18096","","{""Q0"":""6""}","D37"
"","","","","","survey-text","25","714975","0.0-25.0","b8qb4mq47v","5","textures_list3","18323","","{""Q0"":""7""}","D22"
"","","","","","survey-text","26","731620","0.0-26.0","b8qb4mq47v","5","textures_list3","16643","","{""Q0"":""7""}","D95"
"","","","","","survey-text","27","746381","0.0-27.0","b8qb4mq47v","5","textures_list3","14759","","{""Q0"":""5""}","D27"
"","","","","","survey-text","28","764636","0.0-28.0","b8qb4mq47v","5","textures_list3","18253","","{""Q0"":""5""}","D85"
"","","","","","survey-text","29","783055","0.0-29.0","b8qb4mq47v","5","textures_list3","18417","","{""Q0"":""6""}","D100"
"","","","","","survey-text","30","801165","0.0-30.0","b8qb4mq47v","5","textures_list3","18107","","{""Q0"":""7""}","D82"
"","","","","","survey-text","31","819389","0.0-31.0","b8qb4mq47v","5","textures_list3","18219","","{""Q0"":""6""}","D109"
"","","","","","survey-text","32","841520","0.0-32.0","b8qb4mq47v","5","textures_list3","22126","","{""Q0"":""7""}","D76"
"","","","","","survey-text","33","861736","0.0-33.0","b8qb4mq47v","5","textures_list3","20214","","{""Q0"":""5""}","D19"
"","","","","","survey-text","34","887648","0.0-34.0","b8qb4mq47v","5","textures_list3","25909","","{""Q0"":""3""}","D60"
"","","","","","survey-text","35","902719","0.0-35.0","b8qb4mq47v","5","textures_list3","15069","","{""Q0"":""1""}","D30"
"","","","","","survey-text","36","919747","0.0-36.0","b8qb4mq47v","5","textures_list3","17026","","{""Q0"":""5""}","D46"
"","","","","","survey-text","37","941633","0.0-37.0","b8qb4mq47v","5","textures_list3","21883","","{""Q0"":""6""}","D29"
"","","","","","survey-text","38","958861","0.0-38.0","b8qb4mq47v","5","textures_list3","17226","","{""Q0"":""6""}","D107"
"","","","","","survey-text","39","980628","0.0-39.0","b8qb4mq47v","5","textures_list3","21762","","{""Q0"":""6""}","D15"
"","","","","","survey-text","40","998494","0.0-40.0","b8qb4mq47v","5","textures_list3","17864","","{""Q0"":""7""}","D1"
"","","","","","survey-text","41","1011836","0.0-41.0","b8qb4mq47v","5","textures_list3","13337","","{""Q0"":""7""}","D53"
