"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","20","458411","0.0-20.0","57ksogga4k","21","textures_list1","13189","","{""Q0"":""4""}","D2"
"","","","","","survey-text","21","469218","0.0-21.0","57ksogga4k","21","textures_list1","10806","","{""Q0"":""4""}","D64"
"","","","","","survey-text","22","481514","0.0-22.0","57ksogga4k","21","textures_list1","12294","","{""Q0"":""7""}","D21"
"","","","","","survey-text","23","492690","0.0-23.0","57ksogga4k","21","textures_list1","11174","","{""Q0"":""4""}","D18"
"","","","","","survey-text","24","508626","0.0-24.0","57ksogga4k","21","textures_list1","15934","","{""Q0"":""2""}","D66"
"","","","","","survey-text","25","522050","0.0-25.0","57ksogga4k","21","textures_list1","13422","","{""Q0"":""7""}","D6*"
"","","","","","survey-text","26","539058","0.0-26.0","57ksogga4k","21","textures_list1","17006","","{""Q0"":""3""}","D72"
"","","","","","survey-text","27","554066","0.0-27.0","57ksogga4k","21","textures_list1","15006","","{""Q0"":""6""}","D96"
"","","","","","survey-text","28","570458","0.0-28.0","57ksogga4k","21","textures_list1","16390","","{""Q0"":""4""}","D86"
"","","","","","survey-text","29","582234","0.0-29.0","57ksogga4k","21","textures_list1","11774","","{""Q0"":""4""}","D92"
"","","","","","survey-text","30","592466","0.0-30.0","57ksogga4k","21","textures_list1","10230","","{""Q0"":""6""}","D8"
"","","","","","survey-text","31","606514","0.0-31.0","57ksogga4k","21","textures_list1","14046","","{""Q0"":""6""}","D58"
"","","","","","survey-text","32","619441","0.0-32.0","57ksogga4k","21","textures_list1","12926","","{""Q0"":""7""}","D79"
"","","","","","survey-text","33","632913","0.0-33.0","57ksogga4k","21","textures_list1","13470","","{""Q0"":""6""}","D3*"
"","","","","","survey-text","34","646577","0.0-34.0","57ksogga4k","21","textures_list1","13662","","{""Q0"":""7""}","D69"
"","","","","","survey-text","35","658313","0.0-35.0","57ksogga4k","21","textures_list1","11734","","{""Q0"":""6""}","D25"
"","","","","","survey-text","36","669345","0.0-36.0","57ksogga4k","21","textures_list1","11030","","{""Q0"":""4""}","D81"
"","","","","","survey-text","37","686889","0.0-37.0","57ksogga4k","21","textures_list1","17542","","{""Q0"":""7""}","D34"
"","","","","","survey-text","38","698497","0.0-38.0","57ksogga4k","21","textures_list1","11606","","{""Q0"":""4""}","D80"
"","","","","","survey-text","39","710841","0.0-39.0","57ksogga4k","21","textures_list1","12342","","{""Q0"":""4""}","D110"
"","","","","","survey-text","40","723721","0.0-40.0","57ksogga4k","21","textures_list1","12879","","{""Q0"":""7""}","D49"
"","","","","","survey-text","41","742161","0.0-41.0","57ksogga4k","21","textures_list1","18438","","{""Q0"":""6""}","D43*"
"","","","","","survey-text","42","755625","0.0-42.0","57ksogga4k","21","textures_list1","13462","","{""Q0"":""2""}","D20"
