"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","10","306351","0.0-10.0","g9rf416hps","12","textures_list1","24784","","{""Q0"":""4""}","D26"
"","","","","","survey-text","11","355299","0.0-11.0","g9rf416hps","12","textures_list1","48947","","{""Q0"":""4""}","D25"
"","","","","","survey-text","12","371831","0.0-12.0","g9rf416hps","12","textures_list1","16529","","{""Q0"":""7""}","D21"
"","","","","","survey-text","13","414118","0.0-13.0","g9rf416hps","12","textures_list1","42286","","{""Q0"":""7""}","D66"
"","","","","","survey-text","14","442766","0.0-14.0","g9rf416hps","12","textures_list1","28646","","{""Q0"":""5""}","D3*"
"","","","","","survey-text","15","456283","0.0-15.0","g9rf416hps","12","textures_list1","13516","","{""Q0"":""4""}","D70"
"","","","","","survey-text","16","474031","0.0-16.0","g9rf416hps","12","textures_list1","17746","","{""Q0"":""5""}","D86"
"","","","","","survey-text","17","490814","0.0-17.0","g9rf416hps","12","textures_list1","16780","","{""Q0"":""6""}","D79"
"","","","","","survey-text","18","505349","0.0-18.0","g9rf416hps","12","textures_list1","14533","","{""Q0"":""7""}","D92"
"","","","","","survey-text","19","525616","0.0-19.0","g9rf416hps","12","textures_list1","20265","","{""Q0"":""7""}","D49"
"","","","","","survey-text","20","546735","0.0-20.0","g9rf416hps","12","textures_list1","21118","","{""Q0"":""3""}","D2"
"","","","","","survey-text","21","560316","0.0-21.0","g9rf416hps","12","textures_list1","13578","","{""Q0"":""7""}","D34"
"","","","","","survey-text","22","576297","0.0-22.0","g9rf416hps","12","textures_list1","15979","","{""Q0"":""2""}","D62"
"","","","","","survey-text","23","595730","0.0-23.0","g9rf416hps","12","textures_list1","19430","","{""Q0"":""2""}","D94"
"","","","","","survey-text","24","615748","0.0-24.0","g9rf416hps","12","textures_list1","20015","","{""Q0"":""7""}","D20"
"","","","","","survey-text","25","634465","0.0-25.0","g9rf416hps","12","textures_list1","18716","","{""Q0"":""2""}","D89"
"","","","","","survey-text","26","651164","0.0-26.0","g9rf416hps","12","textures_list1","16697","","{""Q0"":""4""}","D81"
"","","","","","survey-text","27","673712","0.0-27.0","g9rf416hps","12","textures_list1","22546","","{""Q0"":""3""}","D96"
"","","","","","survey-text","28","689066","0.0-28.0","g9rf416hps","12","textures_list1","15352","","{""Q0"":""7""}","D78"
"","","","","","survey-text","29","699215","0.0-29.0","g9rf416hps","12","textures_list1","10147","","{""Q0"":""4""}","D88"
"","","","","","survey-text","30","710466","0.0-30.0","g9rf416hps","12","textures_list1","11249","","{""Q0"":""7""}","D110"
"","","","","","survey-text","31","726966","0.0-31.0","g9rf416hps","12","textures_list1","16499","","{""Q0"":""4""}","D18"
"","","","","","survey-text","32","738999","0.0-32.0","g9rf416hps","12","textures_list1","12030","","{""Q0"":""7""}","D104"
"","","","","","survey-text","33","754297","0.0-33.0","g9rf416hps","12","textures_list1","15295","","{""Q0"":""6""}","D68"
"","","","","","survey-text","34","772598","0.0-34.0","g9rf416hps","12","textures_list1","18299","","{""Q0"":""5""}","D43*"
"","","","","","survey-text","35","790063","0.0-35.0","g9rf416hps","12","textures_list1","17463","","{""Q0"":""4""}","D80"
"","","","","","survey-text","36","809682","0.0-36.0","g9rf416hps","12","textures_list1","19616","","{""Q0"":""4""}","D42"
"","","","","","survey-text","37","820446","0.0-37.0","g9rf416hps","12","textures_list1","10763","","{""Q0"":""7""}","D35"
"","","","","","survey-text","38","834879","0.0-38.0","g9rf416hps","12","textures_list1","14431","","{""Q0"":""3""}","D72"
"","","","","","survey-text","39","850414","0.0-39.0","g9rf416hps","12","textures_list1","15534","","{""Q0"":""6""}","D36"
"","","","","","survey-text","40","868312","0.0-40.0","g9rf416hps","12","textures_list1","17895","","{""Q0"":""7""}","D69"
"","","","","","survey-text","41","881784","0.0-41.0","g9rf416hps","12","textures_list1","13469","","{""Q0"":""3""}","D58"
"","","","","","survey-text","42","894529","0.0-42.0","g9rf416hps","12","textures_list1","12742","","{""Q0"":""7""}","D83"
