"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","19","472772","0.0-19.0","5p2ekjemre","1","textures_list2","17713","","{""Q0"":""1""}","D105"
"","","","","","survey-text","20","485595","0.0-20.0","5p2ekjemre","1","textures_list2","12821","","{""Q0"":""1""}","D103"
"","","","","","survey-text","21","501790","0.0-21.0","5p2ekjemre","1","textures_list2","16193","","{""Q0"":""2""}","D45"
"","","","","","survey-text","22","516507","0.0-22.0","5p2ekjemre","1","textures_list2","14715","","{""Q0"":""3""}","D7"
"","","","","","survey-text","23","533862","0.0-23.0","5p2ekjemre","1","textures_list2","17353","","{""Q0"":""3""}","D63"
"","","","","","survey-text","24","546970","0.0-24.0","5p2ekjemre","1","textures_list2","13106","","{""Q0"":""2""}","D57"
"","","","","","survey-text","25","560829","0.0-25.0","5p2ekjemre","1","textures_list2","13857","","{""Q0"":""2""}","D54"
"","","","","","survey-text","26","573278","0.0-26.0","5p2ekjemre","1","textures_list2","12447","","{""Q0"":""1""}","D44"
"","","","","","survey-text","27","588107","0.0-27.0","5p2ekjemre","1","textures_list2","14827","","{""Q0"":""2""}","D12"
"","","","","","survey-text","28","602769","0.0-28.0","5p2ekjemre","1","textures_list2","14661","","{""Q0"":""4""}","D74"
"","","","","","survey-text","29","618470","0.0-29.0","5p2ekjemre","1","textures_list2","15699","","{""Q0"":""4""}","D56"
"","","","","","survey-text","30","632636","0.0-30.0","5p2ekjemre","1","textures_list2","14164","","{""Q0"":""2""}","D32"
"","","","","","survey-text","31","647058","0.0-31.0","5p2ekjemre","1","textures_list2","14421","","{""Q0"":""2""}","D101"
"","","","","","survey-text","32","661722","0.0-32.0","5p2ekjemre","1","textures_list2","14661","","{""Q0"":""6""}","D102*"
"","","","","","survey-text","33","678026","0.0-33.0","5p2ekjemre","1","textures_list2","16302","","{""Q0"":""3""}","D97"
"","","","","","survey-text","34","692993","0.0-34.0","5p2ekjemre","1","textures_list2","14965","","{""Q0"":""2""}","D9"
"","","","","","survey-text","35","707910","0.0-35.0","5p2ekjemre","1","textures_list2","14916","","{""Q0"":""4""}","D31*"
"","","","","","survey-text","36","728924","0.0-36.0","5p2ekjemre","1","textures_list2","21012","","{""Q0"":""2""}","D33"
"","","","","","survey-text","37","742280","0.0-37.0","5p2ekjemre","1","textures_list2","13354","","{""Q0"":""5""}","D51*"
"","","","","","survey-text","38","755782","0.0-38.0","5p2ekjemre","1","textures_list2","13500","","{""Q0"":""1""}","D16"
"","","","","","survey-text","39","773816","0.0-39.0","5p2ekjemre","1","textures_list2","18031","","{""Q0"":""4""}","D112"
"","","","","","survey-text","40","791310","0.0-40.0","5p2ekjemre","1","textures_list2","17492","","{""Q0"":""4""}","D99*"
"","","","","","survey-text","41","804383","0.0-41.0","5p2ekjemre","1","textures_list2","13071","","{""Q0"":""1""}","D17"
