"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","12","374186","0.0-12.0","ynkj3rka2g","17","textures_list3","15874","","{""Q0"":""5""}","D37"
"","","","","","survey-text","13","395592","0.0-13.0","ynkj3rka2g","17","textures_list3","21402","","{""Q0"":""3""}","D61"
"","","","","","survey-text","14","413950","0.0-14.0","ynkj3rka2g","17","textures_list3","18355","","{""Q0"":""7""}","D98"
"","","","","","survey-text","15","433565","0.0-15.0","ynkj3rka2g","17","textures_list3","19612","","{""Q0"":""4""}","D39"
"","","","","","survey-text","16","448776","0.0-16.0","ynkj3rka2g","17","textures_list3","15208","","{""Q0"":""7""}","D100"
"","","","","","survey-text","17","467815","0.0-17.0","ynkj3rka2g","17","textures_list3","19036","","{""Q0"":""6""}","D52"
"","","","","","survey-text","18","485477","0.0-18.0","ynkj3rka2g","17","textures_list3","17659","","{""Q0"":""3""}","D50"
"","","","","","survey-text","19","505871","0.0-19.0","ynkj3rka2g","17","textures_list3","20391","","{""Q0"":""2""}","D48"
"","","","","","survey-text","20","525886","0.0-20.0","ynkj3rka2g","17","textures_list3","20011","","{""Q0"":""3""}","D23"
"","","","","","survey-text","21","548588","0.0-21.0","ynkj3rka2g","17","textures_list3","22699","","{""Q0"":""2""}","D14"
"","","","","","survey-text","22","566869","0.0-22.0","ynkj3rka2g","17","textures_list3","18278","","{""Q0"":""""}","D109"
"","","","","","survey-text","23","621222","0.0-23.0","ynkj3rka2g","17","textures_list3","54349","","{""Q0"":""3""}","D38"
"","","","","","survey-text","24","641330","0.0-24.0","ynkj3rka2g","17","textures_list3","20104","","{""Q0"":""7""}","D53"
"","","","","","survey-text","25","662855","0.0-25.0","ynkj3rka2g","17","textures_list3","21520","","{""Q0"":""4""}","D22"
"","","","","","survey-text","26","685519","0.0-26.0","ynkj3rka2g","17","textures_list3","22660","","{""Q0"":""5""}","D15"
"","","","","","survey-text","27","710197","0.0-27.0","ynkj3rka2g","17","textures_list3","24675","","{""Q0"":""1""}","D60"
"","","","","","survey-text","28","729160","0.0-28.0","ynkj3rka2g","17","textures_list3","18960","","{""Q0"":""4""}","D90"
"","","","","","survey-text","29","748820","0.0-29.0","ynkj3rka2g","17","textures_list3","19655","","{""Q0"":""5""}","D95"
"","","","","","survey-text","30","772600","0.0-30.0","ynkj3rka2g","17","textures_list3","23775","","{""Q0"":""3""}","D47*"
"","","","","","survey-text","31","795872","0.0-31.0","ynkj3rka2g","17","textures_list3","23266","","{""Q0"":""1""}","D27"
"","","","","","survey-text","32","816502","0.0-32.0","ynkj3rka2g","17","textures_list3","20627","","{""Q0"":""7""}","D77"
"","","","","","survey-text","33","841004","0.0-33.0","ynkj3rka2g","17","textures_list3","24498","","{""Q0"":""4""}","D29"
"","","","","","survey-text","34","864879","0.0-34.0","ynkj3rka2g","17","textures_list3","23880","","{""Q0"":""3""}","D76"
"","","","","","survey-text","35","886246","0.0-35.0","ynkj3rka2g","17","textures_list3","21375","","{""Q0"":""6""}","D82"
"","","","","","survey-text","36","907647","0.0-36.0","ynkj3rka2g","17","textures_list3","21401","","{""Q0"":""5""}","D30"
"","","","","","survey-text","37","927070","0.0-37.0","ynkj3rka2g","17","textures_list3","19420","","{""Q0"":""6""}","D46"
"","","","","","survey-text","38","941781","0.0-38.0","ynkj3rka2g","17","textures_list3","14709","","{""Q0"":""2""}","D107"
"","","","","","survey-text","39","966913","0.0-39.0","ynkj3rka2g","17","textures_list3","25128","","{""Q0"":""7""}","D85"
"","","","","","survey-text","40","985685","0.0-40.0","ynkj3rka2g","17","textures_list3","18758","","{""Q0"":""7""}","D41"
"","","","","","survey-text","41","1008190","0.0-41.0","ynkj3rka2g","17","textures_list3","22502","","{""Q0"":""3""}","D1"
