"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","18","329372","0.0-18.0","1o6yju8a27","27","textures_list1","16678","","{""Q0"":""6""}","D3*"
"","","","","","survey-text","19","341523","0.0-19.0","1o6yju8a27","27","textures_list1","12150","","{""Q0"":""3""}","D111"
"","","","","","survey-text","20","355323","0.0-20.0","1o6yju8a27","27","textures_list1","13798","","{""Q0"":""3""}","D96"
"","","","","","survey-text","21","370955","0.0-21.0","1o6yju8a27","27","textures_list1","15630","","{""Q0"":""5""}","D8"
"","","","","","survey-text","22","383995","0.0-22.0","1o6yju8a27","27","textures_list1","13038","","{""Q0"":""6""}","D106"
"","","","","","survey-text","23","400267","0.0-23.0","1o6yju8a27","27","textures_list1","16270","","{""Q0"":""3""}","D58"
"","","","","","survey-text","24","417595","0.0-24.0","1o6yju8a27","27","textures_list1","17326","","{""Q0"":""3""}","D94"
"","","","","","survey-text","25","430875","0.0-25.0","1o6yju8a27","27","textures_list1","13278","","{""Q0"":""7""}","D21"
"","","","","","survey-text","26","447763","0.0-26.0","1o6yju8a27","27","textures_list1","16886","","{""Q0"":""2""}","D62"
"","","","","","survey-text","27","461003","0.0-27.0","1o6yju8a27","27","textures_list1","13238","","{""Q0"":""4""}","D64"
"","","","","","survey-text","28","472715","0.0-28.0","1o6yju8a27","27","textures_list1","11710","","{""Q0"":""6""}","D42"
"","","","","","survey-text","29","489842","0.0-29.0","1o6yju8a27","27","textures_list1","17126","","{""Q0"":""7""}","D79"
"","","","","","survey-text","30","504026","0.0-30.0","1o6yju8a27","27","textures_list1","14182","","{""Q0"":""3""}","D92"
"","","","","","survey-text","31","518570","0.0-31.0","1o6yju8a27","27","textures_list1","14542","","{""Q0"":""2""}","D110"
"","","","","","survey-text","32","533434","0.0-32.0","1o6yju8a27","27","textures_list1","14862","","{""Q0"":""5""}","D36"
"","","","","","survey-text","33","545994","0.0-33.0","1o6yju8a27","27","textures_list1","12559","","{""Q0"":""4""}","D80"
"","","","","","survey-text","34","557282","0.0-34.0","1o6yju8a27","27","textures_list1","11286","","{""Q0"":""5""}","D89"
"","","","","","survey-text","35","567234","0.0-35.0","1o6yju8a27","27","textures_list1","9950","","{""Q0"":""7""}","D49"
"","","","","","survey-text","36","577642","0.0-36.0","1o6yju8a27","27","textures_list1","10406","","{""Q0"":""7""}","D104"
"","","","","","survey-text","37","591466","0.0-37.0","1o6yju8a27","27","textures_list1","13822","","{""Q0"":""4""}","D26"
"","","","","","survey-text","38","602578","0.0-38.0","1o6yju8a27","27","textures_list1","11110","","{""Q0"":""2""}","D86"
"","","","","","survey-text","39","620754","0.0-39.0","1o6yju8a27","27","textures_list1","18174","","{""Q0"":""1""}","D66"
"","","","","","survey-text","40","632930","0.0-40.0","1o6yju8a27","27","textures_list1","12174","","{""Q0"":""5""}","D70"
"","","","","","survey-text","41","647915","0.0-41.0","1o6yju8a27","27","textures_list1","14983","","{""Q0"":""7""}","D43*"
"","","","","","survey-text","42","659049","0.0-42.0","1o6yju8a27","27","textures_list1","11133","","{""Q0"":""2""}","D2"
