"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","11","356627","0.0-11.0","0klt5xtwyu","40","textures_list2","31879","","{""Q0"":""5""}","D74"
"","","","","","survey-text","12","383035","0.0-12.0","0klt5xtwyu","40","textures_list2","26406","","{""Q0"":""3""}","D112"
"","","","","","survey-text","13","406091","0.0-13.0","0klt5xtwyu","40","textures_list2","23054","","{""Q0"":""6""}","D4"
"","","","","","survey-text","14","428331","0.0-14.0","0klt5xtwyu","40","textures_list2","22238","","{""Q0"":""2""}","D7"
"","","","","","survey-text","15","449147","0.0-15.0","0klt5xtwyu","40","textures_list2","20815","","{""Q0"":""7""}","D84"
"","","","","","survey-text","16","471130","0.0-16.0","0klt5xtwyu","40","textures_list2","21982","","{""Q0"":""3""}","D11"
"","","","","","survey-text","17","490538","0.0-17.0","0klt5xtwyu","40","textures_list2","19406","","{""Q0"":""1""}","D91*"
"","","","","","survey-text","18","521986","0.0-18.0","0klt5xtwyu","40","textures_list2","31446","","{""Q0"":""6""}","D32"
"","","","","","survey-text","19","553786","0.0-19.0","0klt5xtwyu","40","textures_list2","31798","","{""Q0"":""5""}","D75"
"","","","","","survey-text","20","587978","0.0-20.0","0klt5xtwyu","40","textures_list2","34190","","{""Q0"":""5""}","D45"
"","","","","","survey-text","21","610498","0.0-21.0","0klt5xtwyu","40","textures_list2","22518","","{""Q0"":""6""}","D105"
"","","","","","survey-text","22","637913","0.0-22.0","0klt5xtwyu","40","textures_list2","27414","","{""Q0"":""7""}","D24"
"","","","","","survey-text","23","663313","0.0-23.0","0klt5xtwyu","40","textures_list2","25399","","{""Q0"":""4""}","D5"
"","","","","","survey-text","24","687489","0.0-24.0","0klt5xtwyu","40","textures_list2","24174","","{""Q0"":""6""}","D97"
"","","","","","survey-text","25","713121","0.0-25.0","0klt5xtwyu","40","textures_list2","25630","","{""Q0"":""5""}","D101"
"","","","","","survey-text","26","732609","0.0-26.0","0klt5xtwyu","40","textures_list2","19486","","{""Q0"":""2""}","D99*"
"","","","","","survey-text","27","764737","0.0-27.0","0klt5xtwyu","40","textures_list2","32126","","{""Q0"":""4""}","D9"
"","","","","","survey-text","28","782281","0.0-28.0","0klt5xtwyu","40","textures_list2","17542","","{""Q0"":""7""}","D44"
"","","","","","survey-text","29","807912","0.0-29.0","0klt5xtwyu","40","textures_list2","25630","","{""Q0"":""3""}","D87"
"","","","","","survey-text","30","838832","0.0-30.0","0klt5xtwyu","40","textures_list2","30918","","{""Q0"":""4""}","D63"
"","","","","","survey-text","31","858224","0.0-31.0","0klt5xtwyu","40","textures_list2","19390","","{""Q0"":""2""}","D102*"
"","","","","","survey-text","32","871320","0.0-32.0","0klt5xtwyu","40","textures_list2","13094","","{""Q0"":""7""}","D16"
"","","","","","survey-text","33","891112","0.0-33.0","0klt5xtwyu","40","textures_list2","19790","","{""Q0"":""6""}","D57"
"","","","","","survey-text","34","916776","0.0-34.0","0klt5xtwyu","40","textures_list2","25662","","{""Q0"":""3""}","D33"
"","","","","","survey-text","35","936791","0.0-35.0","0klt5xtwyu","40","textures_list2","20014","","{""Q0"":""3""}","D59"
"","","","","","survey-text","36","955272","0.0-36.0","0klt5xtwyu","40","textures_list2","18478","","{""Q0"":""2""}","D31*"
"","","","","","survey-text","37","978463","0.0-37.0","0klt5xtwyu","40","textures_list2","23190","","{""Q0"":""4""}","D12"
"","","","","","survey-text","38","996183","0.0-38.0","0klt5xtwyu","40","textures_list2","17718","","{""Q0"":""1""}","D73"
"","","","","","survey-text","39","1010711","0.0-39.0","0klt5xtwyu","40","textures_list2","14526","","{""Q0"":""1""}","D71"
"","","","","","survey-text","40","1034183","0.0-40.0","0klt5xtwyu","40","textures_list2","23470","","{""Q0"":""5""}","D65"
"","","","","","survey-text","41","1054895","0.0-41.0","0klt5xtwyu","40","textures_list2","20710","","{""Q0"":""4""}","D56"
