"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","10","274260","0.0-10.0","k4trpskejc","38","textures_list3","13014","","{""Q0"":""2""}","D108"
"","","","","","survey-text","11","289132","0.0-11.0","k4trpskejc","38","textures_list3","14871","","{""Q0"":""1""}","D40"
"","","","","","survey-text","12","305156","0.0-12.0","k4trpskejc","38","textures_list3","16022","","{""Q0"":""4""}","D10"
"","","","","","survey-text","13","322748","0.0-13.0","k4trpskejc","38","textures_list3","17590","","{""Q0"":""6""}","D82"
"","","","","","survey-text","14","337812","0.0-14.0","k4trpskejc","38","textures_list3","15062","","{""Q0"":""3""}","D47*"
"","","","","","survey-text","15","353700","0.0-15.0","k4trpskejc","38","textures_list3","15886","","{""Q0"":""1""}","D48"
"","","","","","survey-text","16","371164","0.0-16.0","k4trpskejc","38","textures_list3","17462","","{""Q0"":""1""}","D46"
"","","","","","survey-text","17","389235","0.0-17.0","k4trpskejc","38","textures_list3","18070","","{""Q0"":""5""}","D13"
"","","","","","survey-text","18","406299","0.0-18.0","k4trpskejc","38","textures_list3","17062","","{""Q0"":""6""}","D76"
"","","","","","survey-text","19","421699","0.0-19.0","k4trpskejc","38","textures_list3","15398","","{""Q0"":""7""}","D52"
"","","","","","survey-text","20","438251","0.0-20.0","k4trpskejc","38","textures_list3","16550","","{""Q0"":""7""}","D55"
"","","","","","survey-text","21","452227","0.0-21.0","k4trpskejc","38","textures_list3","13974","","{""Q0"":""7""}","D1"
"","","","","","survey-text","22","470755","0.0-22.0","k4trpskejc","38","textures_list3","18526","","{""Q0"":""6""}","D38"
"","","","","","survey-text","23","486515","0.0-23.0","k4trpskejc","38","textures_list3","15758","","{""Q0"":""4""}","D39"
"","","","","","survey-text","24","501515","0.0-24.0","k4trpskejc","38","textures_list3","14998","","{""Q0"":""5""}","D41"
"","","","","","survey-text","25","515019","0.0-25.0","k4trpskejc","38","textures_list3","13502","","{""Q0"":""3""}","D109"
"","","","","","survey-text","26","524474","0.0-26.0","k4trpskejc","38","textures_list3","9454","","{""Q0"":""1""}","D27"
"","","","","","survey-text","27","535482","0.0-27.0","k4trpskejc","38","textures_list3","11006","","{""Q0"":""2""}","D98"
"","","","","","survey-text","28","547458","0.0-28.0","k4trpskejc","38","textures_list3","11974","","{""Q0"":""3""}","D30"
"","","","","","survey-text","29","562474","0.0-29.0","k4trpskejc","38","textures_list3","15014","","{""Q0"":""2""}","D90"
"","","","","","survey-text","30","580098","0.0-30.0","k4trpskejc","38","textures_list3","17622","","{""Q0"":""4""}","D67"
"","","","","","survey-text","31","596450","0.0-31.0","k4trpskejc","38","textures_list3","16350","","{""Q0"":""6""}","D85"
"","","","","","survey-text","32","613666","0.0-32.0","k4trpskejc","38","textures_list3","17214","","{""Q0"":""5""}","D95"
"","","","","","survey-text","33","628754","0.0-33.0","k4trpskejc","38","textures_list3","15086","","{""Q0"":""6""}","D107"
"","","","","","survey-text","34","643362","0.0-34.0","k4trpskejc","38","textures_list3","14606","","{""Q0"":""3""}","D19"
"","","","","","survey-text","35","662354","0.0-35.0","k4trpskejc","38","textures_list3","18990","","{""Q0"":""4""}","D14"
"","","","","","survey-text","36","680810","0.0-36.0","k4trpskejc","38","textures_list3","18454","","{""Q0"":""2""}","D29"
"","","","","","survey-text","37","695499","0.0-37.0","k4trpskejc","38","textures_list3","14687","","{""Q0"":""5""}","D15"
"","","","","","survey-text","38","710593","0.0-38.0","k4trpskejc","38","textures_list3","15093","","{""Q0"":""1""}","D61"
"","","","","","survey-text","39","723449","0.0-39.0","k4trpskejc","38","textures_list3","12854","","{""Q0"":""3""}","D100"
"","","","","","survey-text","40","743353","0.0-40.0","k4trpskejc","38","textures_list3","19902","","{""Q0"":""2""}","D60"
"","","","","","survey-text","41","757153","0.0-41.0","k4trpskejc","38","textures_list3","13798","","{""Q0"":""5""}","D22"
